week,disease,state,cases,deaths,cfr,report_date,year,temperature_2m_mean,precipitation_sum,relative_humidity_2m_mean,who_country_cases,population,urban_percent,cases_last_week,deaths_last_week,cases_per_100k,rainfall_change,temp_anomaly,week_sin,week_cos
47,Cholera,Surveillance,0.0,0.0,0.0,2022-11-27,2022.0,27.542857142857144,3.9,79.71428571428571,,223150896.0,53.521,0.0,0.0,0.0,-14.799999999999999,0.9642857142857189,-0.5680647467311559,0.8229838658936564
1,Cholera,Surveillance,0.0,0.0,0.0,2023-01-02,2023.0,26.685714285714287,0.0,65.28571428571429,,227882945.0,54.283,0.0,0.0,0.0,-3.9,0.1071428571428612,0.12053668025532305,0.992708874098054
9,Cholera,Surveillance,0.0,0.0,0.0,2023-03-05,2023.0,28.67142857142857,13.0,76.28571428571429,,227882945.0,54.283,0.0,0.0,0.0,13.0,2.092857142857145,0.8854560256532099,0.4647231720437686
13,Cholera,Surveillance,0.0,0.0,0.0,2023-04-02,2023.0,28.97142857142857,10.399999999999999,73.57142857142857,,227882945.0,54.283,0.0,0.0,0.0,-2.6000000000000014,2.392857142857146,1.0,-1.6081226496766366e-16
52,Cholera,Surveillance,0.0,0.0,0.0,2023-01-01,2023.0,27.4,0.0,77.125,,227882945.0,54.283,0.0,0.0,0.0,-10.399999999999999,0.821428571428573,6.432490598706546e-16,1.0
44,Cholera,Surveillance,0.0,0.0,0.0,2025-11-02,2025.0,,,,,,,0.0,0.0,,,,-0.822983865893657,0.5680647467311548
45,Cholera,Surveillance,0.0,0.0,0.0,2025-11-03,2025.0,,,,,,,0.0,0.0,,,,-0.7485107481711011,0.6631226582407952
46,Cholera,Surveillance,0.0,0.0,0.0,2025-11-13,2025.0,,,,,,,0.0,0.0,,,,-0.6631226582407955,0.7485107481711007
47,Cholera,Surveillance,0.0,0.0,0.0,2025-11-21,2025.0,,,,,,,0.0,0.0,,,,-0.5680647467311559,0.8229838658936564
48,Cholera,Surveillance,0.0,0.0,0.0,2025-11-26,2025.0,,,,,,,0.0,0.0,,,,-0.4647231720437684,0.88545602565321
,Cholera,Surveillance,0.0,0.0,0.0,,,,,,,,,0.0,0.0,,,,,
,Lassa,Surveillance,0.0,0.0,0.0,,,,,,,,,,,,,,,
,Malaria,Symptoms,0.0,0.0,0.0,,,,,,,,,,,,,,,
34,Cholera,Unknown,0.0,0.0,0.0,2021-08-29,2021.0,25.514285714285712,35.2,87.85714285714286,,218529286.0,52.746,,,0.0,,-1.4468131868131877,-0.8229838658936564,-0.5680647467311559
35,Cholera,Unknown,0.0,0.0,0.0,2021-09-05,2021.0,25.485714285714288,55.6,88.42857142857143,,218529286.0,52.746,0.0,0.0,0.0,20.4,-1.4753846153846126,-0.8854560256532096,-0.4647231720437691
40,Cholera,Unknown,0.0,0.0,0.0,2021-10-10,2021.0,26.485714285714288,44.6,87.57142857142857,,218529286.0,52.746,0.0,0.0,0.0,-11.0,-0.47538461538461263,-0.992708874098054,0.1205366802553232
52,Cholera,Unknown,0.0,0.0,0.0,2021-12-27,2021.0,27.580000000000002,2.5,79.8,,218529286.0,52.746,0.0,0.0,0.0,-42.1,0.6189010989011017,6.432490598706546e-16,1.0
5,Cholera,Unknown,0.0,0.0,0.0,2023-02-04,2023.0,27.542857142857144,3.8,83.28571428571429,,227882945.0,54.283,0.0,0.0,0.0,1.2999999999999998,0.5817582417582443,0.5680647467311558,0.8229838658936564
5,Cholera,Unknown,0.0,0.0,0.0,2023-02-04,2023.0,27.542857142857144,3.8,83.28571428571429,,227882945.0,54.283,0.0,0.0,0.0,0.0,0.5817582417582443,0.5680647467311558,0.8229838658936564
28,Cholera,Unknown,0.0,0.0,0.0,2024-07-08,2024.0,25.74285714285714,44.0,85.57142857142857,,232679478.0,55.03,0.0,0.0,0.0,40.2,-1.21824175824176,-0.23931566428755743,-0.9709418174260521
28,Cholera,Unknown,0.0,0.0,0.0,2024-07-08,2024.0,25.74285714285714,44.0,85.57142857142857,,232679478.0,55.03,0.0,0.0,0.0,0.0,-1.21824175824176,-0.23931566428755743,-0.9709418174260521
45,Cholera,Unknown,0.0,0.0,0.0,2025-11-05,2025.0,,,,,,,0.0,0.0,,,,-0.7485107481711011,0.6631226582407952
,Cholera,Unknown,0.0,0.0,0.0,,,,,,,,,0.0,0.0,,,,,
,Cholera,Unknown,0.0,0.0,0.0,,,,,,,,,0.0,0.0,,,,,
,Cholera,Unknown,0.0,0.0,0.0,,,,,,,,,0.0,0.0,,,,,
,Cholera,Unknown,0.0,0.0,0.0,,,,,,,,,0.0,0.0,,,,,
,Cholera,Unknown,0.0,0.0,0.0,,,,,,,,,0.0,0.0,,,,,
30,Covid-19,Unknown,0.0,0.0,0.0,2025-07-24,2025.0,,,,,,,,,,,,-0.46472317204376806,-0.8854560256532101
36,Covid-19,Unknown,0.0,0.0,0.0,2025-09-06,2025.0,,,,,,,0.0,0.0,,,,-0.9350162426854147,-0.3546048870425359
44,Covid-19,Unknown,0.0,0.0,0.0,2025-11-02,2025.0,,,,,,,0.0,0.0,,,,-0.822983865893657,0.5680647467311548
,Covid-19,Unknown,0.0,0.0,0.0,,,,,,,,,0.0,0.0,,,,,
,Covid-19,Unknown,0.0,0.0,0.0,,,,,,,,,0.0,0.0,,,,,
21,Lassa,Unknown,0.0,0.0,0.0,2020-05-24,2020.0,27.771428571428572,19.400000000000002,81.85714285714286,,213996181.0,51.958,,,0.0,,0.8103296703296721,0.5680647467311558,-0.8229838658936564
21,Lassa,Unknown,0.0,0.0,0.0,2020-05-24,2020.0,27.771428571428572,19.400000000000002,81.85714285714286,,213996181.0,51.958,0.0,0.0,0.0,0.0,0.8103296703296721,0.5680647467311558,-0.8229838658936564
21,Lassa,Unknown,0.0,0.0,0.0,2020-05-24,2020.0,27.771428571428572,19.400000000000002,81.85714285714286,,213996181.0,51.958,0.0,0.0,0.0,0.0,0.8103296703296721,0.5680647467311558,-0.8229838658936564
21,Lassa,Unknown,0.0,0.0,0.0,2020-05-24,2020.0,27.771428571428572,19.400000000000002,81.85714285714286,,213996181.0,51.958,0.0,0.0,0.0,0.0,0.8103296703296721,0.5680647467311558,-0.8229838658936564
21,Lassa,Unknown,0.0,0.0,0.0,2020-05-24,2020.0,27.771428571428572,19.400000000000002,81.85714285714286,,213996181.0,51.958,0.0,0.0,0.0,0.0,0.8103296703296721,0.5680647467311558,-0.8229838658936564
45,Lassa,Unknown,0.0,0.0,0.0,2025-11-03,2025.0,,,,,,,0.0,0.0,,,,-0.7485107481711011,0.6631226582407952
48,Lassa,Unknown,0.0,0.0,0.0,2025-11-24,2025.0,,,,,,,0.0,0.0,,,,-0.4647231720437684,0.88545602565321
48,Lassa,Unknown,0.0,0.0,0.0,2025-11-24,2025.0,,,,,,,0.0,0.0,,,,-0.4647231720437684,0.88545602565321
48,Lassa,Unknown,0.0,0.0,0.0,2025-11-24,2025.0,,,,,,,0.0,0.0,,,,-0.4647231720437684,0.88545602565321
48,Lassa,Unknown,0.0,0.0,0.0,2025-11-24,2025.0,,,,,,,0.0,0.0,,,,-0.4647231720437684,0.88545602565321
48,Lassa,Unknown,0.0,0.0,0.0,2025-11-24,2025.0,,,,,,,0.0,0.0,,,,-0.4647231720437684,0.88545602565321
48,Lassa,Unknown,0.0,0.0,0.0,2025-11-24,2025.0,,,,,,,0.0,0.0,,,,-0.4647231720437684,0.88545602565321
,Lassa,Unknown,0.0,0.0,0.0,,,,,,,,,0.0,0.0,,,,,
,Lassa,Unknown,0.0,0.0,0.0,,,,,,,,,0.0,0.0,,,,,
,Lassa,Unknown,0.0,0.0,0.0,,,,,,,,,0.0,0.0,,,,,
1,Measles,Unknown,0.0,0.0,0.0,2025-01-05,2025.0,,,,,,,,,,,,0.12053668025532305,0.992708874098054
1,Measles,Unknown,0.0,0.0,0.0,2025-01-05,2025.0,,,,,,,0.0,0.0,,,,0.12053668025532305,0.992708874098054
10,Measles,Unknown,0.0,0.0,0.0,2025-03-05,2025.0,,,,,,,0.0,0.0,,,,0.9350162426854148,0.35460488704253557
10,Measles,Unknown,0.0,0.0,0.0,2025-03-05,2025.0,,,,,,,0.0,0.0,,,,0.9350162426854148,0.35460488704253557
,Measles,Unknown,0.0,0.0,0.0,,,,,,,,,0.0,0.0,,,,,
,Measles,Unknown,0.0,0.0,0.0,,,,,,,,,0.0,0.0,,,,,
,Measles,Unknown,0.0,0.0,0.0,,,,,,,,,0.0,0.0,,,,,
,Measles,Unknown,0.0,0.0,0.0,,,,,,,,,0.0,0.0,,,,,
,Measles,Unknown,0.0,0.0,0.0,,,,,,,,,0.0,0.0,,,,,
,Measles,Unknown,0.0,0.0,0.0,,,,,,,,,0.0,0.0,,,,,
,Measles,Unknown,0.0,0.0,0.0,,,,,,,,,0.0,0.0,,,,,
,Measles,Unknown,0.0,0.0,0.0,,,,,,,,,0.0,0.0,,,,,
,Measles,Unknown,0.0,0.0,0.0,,,,,,,,,0.0,0.0,,,,,
,Measles,Unknown,0.0,0.0,0.0,,,,,,,,,0.0,0.0,,,,,
1,Meningitis,Unknown,0.0,0.0,0.0,2025-01-02,2025.0,,,,,,,,,,,,0.12053668025532305,0.992708874098054
22,Meningitis,Unknown,0.0,0.0,0.0,2025-06-01,2025.0,,,,,,,0.0,0.0,,,,0.46472317204376906,-0.8854560256532096
8,Monkeypox,Unknown,0.0,0.0,0.0,2025-02-20,2025.0,,,,,,,,,,,,0.8229838658936564,0.5680647467311559
10,Monkeypox,Unknown,0.0,0.0,0.0,2025-03-06,2025.0,,,,,,,0.0,0.0,,,,0.9350162426854148,0.35460488704253557
14,Monkeypox,Unknown,0.0,0.0,0.0,2025-04-01,2025.0,,,,,,,0.0,0.0,,,,0.992708874098054,-0.12053668025532288
19,Monkeypox,Unknown,0.0,0.0,0.0,2025-05-05,2025.0,,,,,,,0.0,0.0,,,,0.7485107481711013,-0.663122658240795
22,Monkeypox,Unknown,0.0,0.0,0.0,2025-06-01,2025.0,,,,,,,0.0,0.0,,,,0.46472317204376906,-0.8854560256532096
22,Monkeypox,Unknown,0.0,0.0,0.0,2025-06-01,2025.0,,,,,,,0.0,0.0,,,,0.46472317204376906,-0.8854560256532096
22,Monkeypox,Unknown,0.0,0.0,0.0,2025-06-01,2025.0,,,,,,,0.0,0.0,,,,0.46472317204376906,-0.8854560256532096
44,Monkeypox,Unknown,0.0,0.0,0.0,2025-11-01,2025.0,,,,,,,0.0,0.0,,,,-0.822983865893657,0.5680647467311548
44,Monkeypox,Unknown,0.0,0.0,0.0,2025-11-01,2025.0,,,,,,,0.0,0.0,,,,-0.822983865893657,0.5680647467311548
44,Monkeypox,Unknown,0.0,0.0,0.0,2025-11-01,2025.0,,,,,,,0.0,0.0,,,,-0.822983865893657,0.5680647467311548
44,Monkeypox,Unknown,0.0,0.0,0.0,2025-11-01,2025.0,,,,,,,0.0,0.0,,,,-0.822983865893657,0.5680647467311548
44,Monkeypox,Unknown,0.0,0.0,0.0,2025-11-01,2025.0,,,,,,,0.0,0.0,,,,-0.822983865893657,0.5680647467311548
45,Monkeypox,Unknown,0.0,0.0,0.0,2025-11-03,2025.0,,,,,,,0.0,0.0,,,,-0.7485107481711011,0.6631226582407952
45,Monkeypox,Unknown,0.0,0.0,0.0,2025-11-08,2025.0,,,,,,,0.0,0.0,,,,-0.7485107481711011,0.6631226582407952
45,Monkeypox,Unknown,0.0,0.0,0.0,2025-11-09,2025.0,,,,,,,0.0,0.0,,,,-0.7485107481711011,0.6631226582407952
45,Monkeypox,Unknown,0.0,0.0,0.0,2025-11-08,2025.0,,,,,,,0.0,0.0,,,,-0.7485107481711011,0.6631226582407952
45,Monkeypox,Unknown,0.0,0.0,0.0,2025-11-04,2025.0,,,,,,,0.0,0.0,,,,-0.7485107481711011,0.6631226582407952
45,Monkeypox,Unknown,0.0,0.0,0.0,2025-11-04,2025.0,,,,,,,0.0,0.0,,,,-0.7485107481711011,0.6631226582407952
45,Monkeypox,Unknown,0.0,0.0,0.0,2025-11-07,2025.0,,,,,,,0.0,0.0,,,,-0.7485107481711011,0.6631226582407952
45,Monkeypox,Unknown,0.0,0.0,0.0,2025-11-07,2025.0,,,,,,,0.0,0.0,,,,-0.7485107481711011,0.6631226582407952
45,Monkeypox,Unknown,0.0,0.0,0.0,2025-11-07,2025.0,,,,,,,0.0,0.0,,,,-0.7485107481711011,0.6631226582407952
45,Monkeypox,Unknown,0.0,0.0,0.0,2025-11-05,2025.0,,,,,,,0.0,0.0,,,,-0.7485107481711011,0.6631226582407952
45,Monkeypox,Unknown,0.0,0.0,0.0,2025-11-03,2025.0,,,,,,,0.0,0.0,,,,-0.7485107481711011,0.6631226582407952
46,Monkeypox,Unknown,0.0,0.0,0.0,2025-11-12,2025.0,,,,,,,0.0,0.0,,,,-0.6631226582407955,0.7485107481711007
47,Monkeypox,Unknown,0.0,0.0,0.0,2025-11-20,2025.0,,,,,,,0.0,0.0,,,,-0.5680647467311559,0.8229838658936564
47,Monkeypox,Unknown,0.0,0.0,0.0,2025-11-23,2025.0,,,,,,,0.0,0.0,,,,-0.5680647467311559,0.8229838658936564
47,Monkeypox,Unknown,0.0,0.0,0.0,2025-11-23,2025.0,,,,,,,0.0,0.0,,,,-0.5680647467311559,0.8229838658936564
37,Monkeypox,Unknown,0.0,0.0,0.0,2029-09-13,2029.0,,,,,,,0.0,0.0,,,,-0.970941817426052,-0.23931566428755774
,Monkeypox,Unknown,0.0,0.0,0.0,,,,,,,,,0.0,0.0,,,,,
,Monkeypox,Unknown,0.0,0.0,0.0,,,,,,,,,0.0,0.0,,,,,
,Monkeypox,Unknown,0.0,0.0,0.0,,,,,,,,,0.0,0.0,,,,,
,Monkeypox,Unknown,0.0,0.0,0.0,,,,,,,,,0.0,0.0,,,,,
,Monkeypox,Unknown,0.0,0.0,0.0,,,,,,,,,0.0,0.0,,,,,
,Monkeypox,Unknown,0.0,0.0,0.0,,,,,,,,,0.0,0.0,,,,,
,Monkeypox,Unknown,0.0,0.0,0.0,,,,,,,,,0.0,0.0,,,,,
,Monkeypox,Unknown,0.0,0.0,0.0,,,,,,,,,0.0,0.0,,,,,
,Monkeypox,Unknown,0.0,0.0,0.0,,,,,,,,,0.0,0.0,,,,,
,Monkeypox,Unknown,0.0,0.0,0.0,,,,,,,,,0.0,0.0,,,,,
,Monkeypox,Unknown,0.0,0.0,0.0,,,,,,,,,0.0,0.0,,,,,
,Monkeypox,Unknown,0.0,0.0,0.0,,,,,,,,,0.0,0.0,,,,,
,Monkeypox,Unknown,0.0,0.0,0.0,,,,,,,,,0.0,0.0,,,,,
,Monkeypox,Unknown,0.0,0.0,0.0,,,,,,,,,0.0,0.0,,,,,
,Monkeypox,Unknown,0.0,0.0,0.0,,,,,,,,,0.0,0.0,,,,,
,Monkeypox,Unknown,0.0,0.0,0.0,,,,,,,,,0.0,0.0,,,,,
,Monkeypox,Unknown,0.0,0.0,0.0,,,,,,,,,0.0,0.0,,,,,
,Monkeypox,Unknown,0.0,0.0,0.0,,,,,,,,,0.0,0.0,,,,,
,Monkeypox,Unknown,0.0,0.0,0.0,,,,,,,,,0.0,0.0,,,,,
,Monkeypox,Unknown,0.0,0.0,0.0,,,,,,,,,0.0,0.0,,,,,
,Monkeypox,Unknown,0.0,0.0,0.0,,,,,,,,,0.0,0.0,,,,,
,Monkeypox,Unknown,0.0,0.0,0.0,,,,,,,,,0.0,0.0,,,,,
,Monkeypox,Unknown,0.0,0.0,0.0,,,,,,,,,0.0,0.0,,,,,
,Monkeypox,Unknown,0.0,0.0,0.0,,,,,,,,,0.0,0.0,,,,,
,Monkeypox,Unknown,0.0,0.0,0.0,,,,,,,,,0.0,0.0,,,,,
,Monkeypox,Unknown,0.0,0.0,0.0,,,,,,,,,0.0,0.0,,,,,
,Monkeypox,Unknown,0.0,0.0,0.0,,,,,,,,,0.0,0.0,,,,,
,Monkeypox,Unknown,0.0,0.0,0.0,,,,,,,,,0.0,0.0,,,,,
,Monkeypox,Unknown,0.0,0.0,0.0,,,,,,,,,0.0,0.0,,,,,
,Monkeypox,Unknown,0.0,0.0,0.0,,,,,,,,,0.0,0.0,,,,,
,Monkeypox,Unknown,0.0,0.0,0.0,,,,,,,,,0.0,0.0,,,,,
,Monkeypox,Unknown,0.0,0.0,0.0,,,,,,,,,0.0,0.0,,,,,
,Monkeypox,Unknown,0.0,0.0,0.0,,,,,,,,,0.0,0.0,,,,,
,Monkeypox,Unknown,0.0,0.0,0.0,,,,,,,,,0.0,0.0,,,,,
,Monkeypox,Unknown,0.0,0.0,0.0,,,,,,,,,0.0,0.0,,,,,
,Monkeypox,Unknown,0.0,0.0,0.0,,,,,,,,,0.0,0.0,,,,,
,Monkeypox,Unknown,0.0,0.0,0.0,,,,,,,,,0.0,0.0,,,,,
,Monkeypox,Unknown,0.0,0.0,0.0,,,,,,,,,0.0,0.0,,,,,
,Monkeypox,Unknown,0.0,0.0,0.0,,,,,,,,,0.0,0.0,,,,,
,Monkeypox,Unknown,0.0,0.0,0.0,,,,,,,,,0.0,0.0,,,,,
,Monkeypox,Unknown,0.0,0.0,0.0,,,,,,,,,0.0,0.0,,,,,
,Monkeypox,Unknown,0.0,0.0,0.0,,,,,,,,,0.0,0.0,,,,,
,Monkeypox,Unknown,0.0,0.0,0.0,,,,,,,,,0.0,0.0,,,,,
,Monkeypox,Unknown,0.0,0.0,0.0,,,,,,,,,0.0,0.0,,,,,
,Monkeypox,Unknown,0.0,0.0,0.0,,,,,,,,,0.0,0.0,,,,,
,Monkeypox,Unknown,0.0,0.0,0.0,,,,,,,,,0.0,0.0,,,,,
8,Yellow Fever,Unknown,0.0,0.0,0.0,2010-02-24,2010.0,,,,0.0,166642886.0,43.48,,,0.0,,,0.8229838658936564,0.5680647467311559
8,Yellow Fever,Unknown,0.0,0.0,0.0,2010-02-24,2010.0,,,,0.0,166642886.0,43.48,0.0,0.0,0.0,,,0.8229838658936564,0.5680647467311559
8,Yellow Fever,Unknown,0.0,0.0,0.0,2010-02-24,2010.0,,,,0.0,166642886.0,43.48,0.0,0.0,0.0,,,0.8229838658936564,0.5680647467311559
45,Yellow Fever,Unknown,0.0,0.0,0.0,2025-11-04,2025.0,,,,,,,0.0,0.0,,,,-0.7485107481711011,0.6631226582407952
30,Covid-19,Yobe,0.0,0.0,0.0,2025-07-24,2025.0,,,,,,,,,,,,-0.46472317204376806,-0.8854560256532101
36,Covid-19,Yobe,0.0,0.0,0.0,2025-09-06,2025.0,,,,,,,0.0,0.0,,,,-0.9350162426854147,-0.3546048870425359
44,Covid-19,Yobe,0.0,0.0,0.0,2025-11-02,2025.0,,,,,,,0.0,0.0,,,,-0.822983865893657,0.5680647467311548
45,Covid-19,Yobe,0.0,0.0,0.0,2025-11-07,2025.0,,,,,,,0.0,0.0,,,,-0.7485107481711011,0.6631226582407952
48,Covid-19,Yobe,0.0,0.0,0.0,2025-11-30,2025.0,,,,,,,0.0,0.0,,,,-0.4647231720437684,0.88545602565321
,Covid-19,Yobe,0.0,0.0,0.0,,,,,,,,,0.0,0.0,,,,,
1,Covid-19,Zamfara,2.0,0.0,0.0,2020-01-01,2020.0,26.660000000000004,0.0,39.2,,213996181.0,51.958,,,0.0009345961178624959,,0.0,0.12053668025532305,0.992708874098054
,Covid-19,Zamfara,2.0,0.0,0.0,,,,,,,,,2.0,0.0,,,,,
